Pais;Categoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Honduras;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-25;6.51;1.375912408759124
Honduras;TCCC;Average Ticket USD;Total Market;MAT Dec-23;2.27;-0.01619433198380571
Honduras;TCCC;Average Ticket USD;Total Market;MAT Dec-24;2.47;-0.01619433198380571
Honduras;TCCC;Average Ticket USD;Total Market;MAT Dec-25;2.43;-0.01619433198380571
Honduras;TCCC;Average Ticket USD;Modern Trade;MAT Dec-23;4.35;-0.07741935483870976
Honduras;TCCC;Average Ticket USD;Modern Trade;MAT Dec-24;4.65;-0.07741935483870976
Honduras;TCCC;Average Ticket USD;Modern Trade;MAT Dec-25;4.29;-0.07741935483870976
Honduras;TCCC;Average Ticket USD;Hypermarket;MAT Dec-23;7.38;-0.2911392405063292
Honduras;TCCC;Average Ticket USD;Hypermarket;MAT Dec-24;3.95;-0.2911392405063292
Honduras;TCCC;Average Ticket USD;Hypermarket;MAT Dec-25;2.8;-0.2911392405063292
Honduras;TCCC;Average Ticket USD;Supermarket;MAT Dec-23;2.82;0.05044510385756684
Honduras;TCCC;Average Ticket USD;Supermarket;MAT Dec-24;3.37;0.05044510385756684
Honduras;TCCC;Average Ticket USD;Supermarket;MAT Dec-25;3.54;0.05044510385756684
Honduras;TCCC;Average Ticket USD;Convenience;MAT Dec-23;2.73;0.11876484560570066
Honduras;TCCC;Average Ticket USD;Convenience;MAT Dec-24;4.21;0.11876484560570066
Honduras;TCCC;Average Ticket USD;Convenience;MAT Dec-25;4.71;0.11876484560570066
Honduras;TCCC;Average Ticket USD;Discounters;MAT Dec-23;5.02;-0.021008403361344463
Honduras;TCCC;Average Ticket USD;Discounters;MAT Dec-24;4.76;-0.021008403361344463
Honduras;TCCC;Average Ticket USD;Discounters;MAT Dec-25;4.66;-0.021008403361344463
Honduras;TCCC;Average Ticket USD;Wholesalers;MAT Dec-23;11.49;-0.4237685691946833
Honduras;TCCC;Average Ticket USD;Wholesalers;MAT Dec-24;12.79;-0.4237685691946833
Honduras;TCCC;Average Ticket USD;Wholesalers;MAT Dec-25;7.37;-0.4237685691946833
Honduras;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-23;2.01;-0.00454545454545463
Honduras;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-24;2.2;-0.00454545454545463
Honduras;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-25;2.19;-0.00454545454545463
Honduras;TCCC;Average Ticket USD;Minimarkets;MAT Dec-23;5.19;-0.04894179894179884
Honduras;TCCC;Average Ticket USD;Minimarkets;MAT Dec-24;7.56;-0.04894179894179884
Honduras;TCCC;Average Ticket USD;Minimarkets;MAT Dec-25;7.19;-0.04894179894179884
Honduras;TCCC;Average Ticket USD;Traditional Stores;MAT Dec-23;1.7;0.059171597633136175
Honduras;TCCC;Average Ticket USD;Traditional Stores;MAT Dec-24;1.69;0.059171597633136175
Honduras;TCCC;Average Ticket USD;Traditional Stores;MAT Dec-25;1.79;0.059171597633136175
Honduras;TCCC;Average Ticket USD;Pharma;MAT Dec-23;3.09;-0.1687116564417177
Honduras;TCCC;Average Ticket USD;Pharma;MAT Dec-24;3.26;-0.1687116564417177
Honduras;TCCC;Average Ticket USD;Pharma;MAT Dec-25;2.71;-0.1687116564417177
Honduras;TCCC;Average Ticket USD;Ecomm;MAT Dec-23;2.04;-0.1910377358490566
Honduras;TCCC;Average Ticket USD;Ecomm;MAT Dec-24;4.24;-0.1910377358490566
Honduras;TCCC;Average Ticket USD;Ecomm;MAT Dec-25;3.43;-0.1910377358490566
Honduras;TCCC;Average Ticket USD;Door to Door;MAT Dec-23;9.59;0.02213279678068414
Honduras;TCCC;Average Ticket USD;Door to Door;MAT Dec-24;9.94;0.02213279678068414
Honduras;TCCC;Average Ticket USD;Door to Door;MAT Dec-25;10.16;0.02213279678068414
Honduras;TCCC;Average Ticket USD;Specialized Stores;MAT Dec-23;1.75;0.9299363057324839
Honduras;TCCC;Average Ticket USD;Specialized Stores;MAT Dec-24;3.14;0.9299363057324839
Honduras;TCCC;Average Ticket USD;Specialized Stores;MAT Dec-25;6.06;0.9299363057324839
Honduras;NARTD;Incidence;Total Market;MAT Dec-23;42.9;1.6000000000000014
Honduras;NARTD;Incidence;Total Market;MAT Dec-24;43.6;1.6000000000000014
Honduras;NARTD;Incidence;Total Market;MAT Dec-25;45.2;1.6000000000000014
Honduras;NARTD;Incidence;Modern Trade;MAT Dec-23;28.7;0.3000000000000007
Honduras;NARTD;Incidence;Modern Trade;MAT Dec-24;31;0.3000000000000007
Honduras;NARTD;Incidence;Modern Trade;MAT Dec-25;31.3;0.3000000000000007
Honduras;NARTD;Incidence;Hypermarket;MAT Dec-23;24.5;8
Honduras;NARTD;Incidence;Hypermarket;MAT Dec-24;27.5;8
Honduras;NARTD;Incidence;Hypermarket;MAT Dec-25;35.5;8
Honduras;NARTD;Incidence;Supermarket;MAT Dec-23;33.1;0.10000000000000142
Honduras;NARTD;Incidence;Supermarket;MAT Dec-24;31;0.10000000000000142
Honduras;NARTD;Incidence;Supermarket;MAT Dec-25;31.1;0.10000000000000142
Honduras;NARTD;Incidence;Convenience;MAT Dec-23;59.6;-0.20000000000000284
Honduras;NARTD;Incidence;Convenience;MAT Dec-24;55.6;-0.20000000000000284
Honduras;NARTD;Incidence;Convenience;MAT Dec-25;55.4;-0.20000000000000284
Honduras;NARTD;Incidence;Discounters;MAT Dec-23;25.4;-1.9000000000000021
Honduras;NARTD;Incidence;Discounters;MAT Dec-24;29.6;-1.9000000000000021
Honduras;NARTD;Incidence;Discounters;MAT Dec-25;27.7;-1.9000000000000021
Honduras;NARTD;Incidence;Wholesalers;MAT Dec-23;39.4;2.0999999999999943
Honduras;NARTD;Incidence;Wholesalers;MAT Dec-24;44.2;2.0999999999999943
Honduras;NARTD;Incidence;Wholesalers;MAT Dec-25;46.3;2.0999999999999943
Honduras;NARTD;Incidence;Traditional Trade;MAT Dec-23;47.8;3.5
Honduras;NARTD;Incidence;Traditional Trade;MAT Dec-24;48.9;3.5
Honduras;NARTD;Incidence;Traditional Trade;MAT Dec-25;52.4;3.5
Honduras;NARTD;Incidence;Minimarkets;MAT Dec-23;27.5;0.3000000000000007
Honduras;NARTD;Incidence;Minimarkets;MAT Dec-24;28.5;0.3000000000000007
Honduras;NARTD;Incidence;Minimarkets;MAT Dec-25;28.8;0.3000000000000007
Honduras;NARTD;Incidence;Traditional Stores;MAT Dec-23;54.7;4.199999999999996
Honduras;NARTD;Incidence;Traditional Stores;MAT Dec-24;58.2;4.199999999999996
Honduras;NARTD;Incidence;Traditional Stores;MAT Dec-25;62.4;4.199999999999996
Honduras;NARTD;Incidence;Pharma;MAT Dec-23;6.7;-1
Honduras;NARTD;Incidence;Pharma;MAT Dec-24;6.2;-1
Honduras;NARTD;Incidence;Pharma;MAT Dec-25;5.2;-1
Honduras;NARTD;Incidence;Ecomm;MAT Dec-23;38.3;-12.799999999999999
Honduras;NARTD;Incidence;Ecomm;MAT Dec-24;23.9;-12.799999999999999
Honduras;NARTD;Incidence;Ecomm;MAT Dec-25;11.1;-12.799999999999999
Honduras;NARTD;Incidence;Door to Door;MAT Dec-23;94;2.0999999999999943
Honduras;NARTD;Incidence;Door to Door;MAT Dec-24;92.7;2.0999999999999943
Honduras;NARTD;Incidence;Door to Door;MAT Dec-25;94.8;2.0999999999999943
Honduras;NARTD;Incidence;Specialized Stores;MAT Dec-23;2.2;1.7000000000000002
Honduras;NARTD;Incidence;Specialized Stores;MAT Dec-24;1.4;1.7000000000000002
Honduras;NARTD;Incidence;Specialized Stores;MAT Dec-25;3.1;1.7000000000000002
Honduras;TCCC;Incidence;Total Market;MAT Dec-23;26.5;0.10000000000000142
Honduras;TCCC;Incidence;Total Market;MAT Dec-24;27.7;0.10000000000000142
Honduras;TCCC;Incidence;Total Market;MAT Dec-25;27.8;0.10000000000000142
Honduras;TCCC;Incidence;Modern Trade;MAT Dec-23;9.4;-0.40000000000000036
Honduras;TCCC;Incidence;Modern Trade;MAT Dec-24;11.5;-0.40000000000000036
Honduras;TCCC;Incidence;Modern Trade;MAT Dec-25;11.1;-0.40000000000000036
Honduras;TCCC;Incidence;Hypermarket;MAT Dec-23;4.9;2.6999999999999993
Honduras;TCCC;Incidence;Hypermarket;MAT Dec-24;9.4;2.6999999999999993
Honduras;TCCC;Incidence;Hypermarket;MAT Dec-25;12.1;2.6999999999999993
Honduras;TCCC;Incidence;Supermarket;MAT Dec-23;8.4;0.29999999999999893
Honduras;TCCC;Incidence;Supermarket;MAT Dec-24;10.3;0.29999999999999893
Honduras;TCCC;Incidence;Supermarket;MAT Dec-25;10.6;0.29999999999999893
Honduras;TCCC;Incidence;Convenience;MAT Dec-23;30.3;-7.599999999999998
Honduras;TCCC;Incidence;Convenience;MAT Dec-24;22.4;-7.599999999999998
Honduras;TCCC;Incidence;Convenience;MAT Dec-25;14.8;-7.599999999999998
Honduras;TCCC;Incidence;Discounters;MAT Dec-23;8.6;-0.29999999999999893
Honduras;TCCC;Incidence;Discounters;MAT Dec-24;11.1;-0.29999999999999893
Honduras;TCCC;Incidence;Discounters;MAT Dec-25;10.8;-0.29999999999999893
Honduras;TCCC;Incidence;Wholesalers;MAT Dec-23;12.8;-3.3000000000000007
Honduras;TCCC;Incidence;Wholesalers;MAT Dec-24;19.3;-3.3000000000000007
Honduras;TCCC;Incidence;Wholesalers;MAT Dec-25;16;-3.3000000000000007
Honduras;TCCC;Incidence;Traditional Trade;MAT Dec-23;41.2;4
Honduras;TCCC;Incidence;Traditional Trade;MAT Dec-24;41.8;4
Honduras;TCCC;Incidence;Traditional Trade;MAT Dec-25;45.8;4
Honduras;TCCC;Incidence;Minimarkets;MAT Dec-23;11.7;1.5999999999999996
Honduras;TCCC;Incidence;Minimarkets;MAT Dec-24;13.5;1.5999999999999996
Honduras;TCCC;Incidence;Minimarkets;MAT Dec-25;15.1;1.5999999999999996
Honduras;TCCC;Incidence;Traditional Stores;MAT Dec-23;54;2.8000000000000043
Honduras;TCCC;Incidence;Traditional Stores;MAT Dec-24;56.3;2.8000000000000043
Honduras;TCCC;Incidence;Traditional Stores;MAT Dec-25;59.1;2.8000000000000043
Honduras;TCCC;Incidence;Pharma;MAT Dec-23;2.8;-0.39999999999999997
Honduras;TCCC;Incidence;Pharma;MAT Dec-24;0.7;-0.39999999999999997
Honduras;TCCC;Incidence;Pharma;MAT Dec-25;0.3;-0.39999999999999997
Honduras;TCCC;Incidence;Ecomm;MAT Dec-23;3.1;-5.499999999999999
Honduras;TCCC;Incidence;Ecomm;MAT Dec-24;11.7;-5.499999999999999
Honduras;TCCC;Incidence;Ecomm;MAT Dec-25;6.2;-5.499999999999999
Honduras;TCCC;Incidence;Door to Door;MAT Dec-23;0.5;0.30000000000000004
Honduras;TCCC;Incidence;Door to Door;MAT Dec-24;0.8;0.30000000000000004
Honduras;TCCC;Incidence;Door to Door;MAT Dec-25;1.1;0.30000000000000004
Honduras;TCCC;Incidence;Specialized Stores;MAT Dec-23;0.3;1.8000000000000003
Honduras;TCCC;Incidence;Specialized Stores;MAT Dec-24;0.4;1.8000000000000003
Honduras;TCCC;Incidence;Specialized Stores;MAT Dec-25;2.2;1.8000000000000003
Costa Rica;FMCG;Penetration;Total Market;MAT Dec-23;100;0
Costa Rica;FMCG;Penetration;Total Market;MAT Dec-24;100;0
Costa Rica;FMCG;Penetration;Total Market;MAT Dec-25;100;0
Costa Rica;FMCG;Penetration;Modern Trade;MAT Dec-23;99.8;0
Costa Rica;FMCG;Penetration;Modern Trade;MAT Dec-24;99.9;0
Costa Rica;FMCG;Penetration;Modern Trade;MAT Dec-25;99.9;0
Costa Rica;FMCG;Penetration;Hypermarket;MAT Dec-23;42.6;7.5
Costa Rica;FMCG;Penetration;Hypermarket;MAT Dec-24;54;7.5
Costa Rica;FMCG;Penetration;Hypermarket;MAT Dec-25;61.5;7.5
Costa Rica;FMCG;Penetration;Supermarket;MAT Dec-23;91.6;0.4000000000000057
Costa Rica;FMCG;Penetration;Supermarket;MAT Dec-24;95.6;0.4000000000000057
Costa Rica;FMCG;Penetration;Supermarket;MAT Dec-25;96;0.4000000000000057
Costa Rica;FMCG;Penetration;Convenience;MAT Dec-23;12.4;5.6
Costa Rica;FMCG;Penetration;Convenience;MAT Dec-24;14.1;5.6
Costa Rica;FMCG;Penetration;Convenience;MAT Dec-25;19.7;5.6
Costa Rica;FMCG;Penetration;Discounters;MAT Dec-23;97.7;0.7000000000000028
Costa Rica;FMCG;Penetration;Discounters;MAT Dec-24;99;0.7000000000000028
Costa Rica;FMCG;Penetration;Discounters;MAT Dec-25;99.7;0.7000000000000028
Costa Rica;FMCG;Penetration;Wholesalers;MAT Dec-23;42;13.800000000000004
Costa Rica;FMCG;Penetration;Wholesalers;MAT Dec-24;45.4;13.800000000000004
Costa Rica;FMCG;Penetration;Wholesalers;MAT Dec-25;59.2;13.800000000000004
Costa Rica;FMCG;Penetration;Traditional Trade;MAT Dec-23;99.7;0.10000000000000853
Costa Rica;FMCG;Penetration;Traditional Trade;MAT Dec-24;99.8;0.10000000000000853
Costa Rica;FMCG;Penetration;Traditional Trade;MAT Dec-25;99.9;0.10000000000000853
Costa Rica;FMCG;Penetration;Minimarkets;MAT Dec-23;99.5;0.20000000000000284
Costa Rica;FMCG;Penetration;Minimarkets;MAT Dec-24;99.6;0.20000000000000284
Costa Rica;FMCG;Penetration;Minimarkets;MAT Dec-25;99.8;0.20000000000000284
Costa Rica;FMCG;Penetration;Traditional Stores;MAT Dec-23;85.1;-8.399999999999991
Costa Rica;FMCG;Penetration;Traditional Stores;MAT Dec-24;84.8;-8.399999999999991
Costa Rica;FMCG;Penetration;Traditional Stores;MAT Dec-25;76.4;-8.399999999999991
Costa Rica;FMCG;Penetration;Markets;MAT Dec-23;32.2;5.799999999999997
Costa Rica;FMCG;Penetration;Markets;MAT Dec-24;42.2;5.799999999999997
Costa Rica;FMCG;Penetration;Markets;MAT Dec-25;48;5.799999999999997
Costa Rica;FMCG;Penetration;Ecomm;MAT Dec-23;4.5;-1.3999999999999995
Costa Rica;FMCG;Penetration;Ecomm;MAT Dec-24;7.8;-1.3999999999999995
Costa Rica;FMCG;Penetration;Ecomm;MAT Dec-25;6.4;-1.3999999999999995
Costa Rica;FMCG;Penetration;Door to Door;MAT Dec-23;45.1;1.0999999999999943
Costa Rica;FMCG;Penetration;Door to Door;MAT Dec-24;40.7;1.0999999999999943
Costa Rica;FMCG;Penetration;Door to Door;MAT Dec-25;41.8;1.0999999999999943
Costa Rica;FMCG;Penetration;Specialized Stores;MAT Dec-23;97.6;-0.29999999999999716
Costa Rica;FMCG;Penetration;Specialized Stores;MAT Dec-24;98.5;-0.29999999999999716
Costa Rica;FMCG;Penetration;Specialized Stores;MAT Dec-25;98.2;-0.29999999999999716
Costa Rica;NARTD;Penetration;Total Market;MAT Dec-23;99.4;0.09999999999999432
Costa Rica;NARTD;Penetration;Total Market;MAT Dec-24;99.7;0.09999999999999432
Costa Rica;NARTD;Penetration;Total Market;MAT Dec-25;99.8;0.09999999999999432
Costa Rica;NARTD;Penetration;Modern Trade;MAT Dec-23;92.6;1.7999999999999972
Costa Rica;NARTD;Penetration;Modern Trade;MAT Dec-24;95.2;1.7999999999999972
Costa Rica;NARTD;Penetration;Modern Trade;MAT Dec-25;97;1.7999999999999972
Costa Rica;NARTD;Penetration;Hypermarket;MAT Dec-23;18.4;3
Costa Rica;NARTD;Penetration;Hypermarket;MAT Dec-24;19.4;3
Costa Rica;NARTD;Penetration;Hypermarket;MAT Dec-25;22.4;3
Costa Rica;NARTD;Penetration;Supermarket;MAT Dec-23;65.2;5.5
Costa Rica;NARTD;Penetration;Supermarket;MAT Dec-24;64.6;5.5
Costa Rica;NARTD;Penetration;Supermarket;MAT Dec-25;70.1;5.5
Costa Rica;NARTD;Penetration;Convenience;MAT Dec-23;5.6;0.10000000000000053
Costa Rica;NARTD;Penetration;Convenience;MAT Dec-24;6.1;0.10000000000000053
Costa Rica;NARTD;Penetration;Convenience;MAT Dec-25;6.2;0.10000000000000053
Costa Rica;NARTD;Penetration;Discounters;MAT Dec-23;83;2.6000000000000085
Costa Rica;NARTD;Penetration;Discounters;MAT Dec-24;89.3;2.6000000000000085
Costa Rica;NARTD;Penetration;Discounters;MAT Dec-25;91.9;2.6000000000000085
Costa Rica;NARTD;Penetration;Wholesalers;MAT Dec-23;12.8;2.9000000000000004
Costa Rica;NARTD;Penetration;Wholesalers;MAT Dec-24;10.7;2.9000000000000004
Costa Rica;NARTD;Penetration;Wholesalers;MAT Dec-25;13.6;2.9000000000000004
Costa Rica;NARTD;Penetration;Traditional Trade;MAT Dec-23;95.2;-0.10000000000000853
Costa Rica;NARTD;Penetration;Traditional Trade;MAT Dec-24;96.4;-0.10000000000000853
Costa Rica;NARTD;Penetration;Traditional Trade;MAT Dec-25;96.3;-0.10000000000000853
Costa Rica;NARTD;Penetration;Minimarkets;MAT Dec-23;92.6;0.7999999999999972
Costa Rica;NARTD;Penetration;Minimarkets;MAT Dec-24;94.7;0.7999999999999972
Costa Rica;NARTD;Penetration;Minimarkets;MAT Dec-25;95.5;0.7999999999999972
